movie_name,genre,rating,votes,duration_minutes
Sex Love Venice,romance,4.7,410.0,102.0
Ancika,romance,6.8,874.0,100.0
The Everything Pot,romance,7.5,41.0,90.0
Teri Baaton Mein Aisa Uljha Jiya,romance,6.2,55355.0,141.0
Ice 3,romance,5.9,346.0,134.0
Kinda Married Like,romance,8.2,10.0,
Bad Boy in Love,romance,8.5,26.0,91.0
The Silence of Marcos Tremmer,romance,5.9,238.0,112.0
Writing a Love Song,romance,6.7,207.0,85.0
Sunlight,romance,6.6,394.0,96.0
Bachhala Malli,romance,8.2,4023.0,140.0
UnCancelled,romance,7.5,41.0,
A Brooklyn Love Story,romance,5.1,177.0,107.0
Loving Bali,romance,5.1,503.0,113.0
Meet Me in Rome,romance,5.2,699.0,85.0
Aichaku,romance,6.5,715.0,118.0
Yo no soy esa,romance,4.9,371.0,95.0
On the Market,romance,5.3,14.0,95.0
Addition,romance,8.0,50.0,91.0
Bonjour Tristesse,romance,5.6,1204.0,110.0
The Glory of Life,romance,6.6,522.0,98.0
Zenithal,romance,4.9,155.0,80.0
Love&Art,romance,5.4,100.0,95.0
Chosen Family,romance,4.8,708.0,88.0
Roman Peony,romance,7.5,11.0,132.0
Come Closer,romance,6.9,346.0,107.0
Lyubvi ne byvaet?,romance,5.5,180.0,105.0
Perdiendo el Juicio,romance,7.6,24.0,90.0
Sweet Summer Love,romance,6.4,91.0,90.0
The Irony of Life,romance,6.5,111.0,109.0
Mr. Manhattan,romance,6.8,522.0,110.0
Written by Mike,romance,8.4,21.0,
Across the Sea,romance,6.2,158.0,112.0
Zyat,romance,4.2,129.0,80.0
Siddharth Roy,romance,6.2,2948.0,148.0
Viva La Vida,romance,7.6,1061.0,130.0
SottoCoperta,romance,7.2,90.0,96.0
Wrooklyn Zoo,romance,5.3,193.0,129.0
Diminishing Value of Love,romance,9.0,14.0,
We're All Gonna Die,romance,5.7,605.0,110.0
The Umesh Chronicles,romance,7.8,26.0,124.0
Through My Window: Looking at You,romance,5.5,6328.0,105.0
