movie_name,genre,rating,votes,duration_minutes
Once Upon a Princess,fantasy,5.5,68.0,80.0
Taisu Xilie,fantasy,5.4,9.0,97.0
Avaidh,fantasy,9.2,33.0,164.0
Hold Me Close,fantasy,4.7,89.0,98.0
Avaidh 2,fantasy,8.4,5.0,
Nie Xiaoqian,fantasy,6.3,20.0,112.0
Apollon by Day Athena by Night,fantasy,7.5,436.0,112.0
Schneewittchen,fantasy,5.1,17.0,70.0
Snake Skin Beauty,fantasy,4.1,22.0,83.0
The Formula for Water,fantasy,4.3,46.0,86.0
The Legend of the Cat Demon,fantasy,4.5,14.0,85.0
New Dragon Gate Inn,fantasy,3.1,8.0,73.0
Megalodon Returns,fantasy,3.1,12.0,
The Hyperboreans,fantasy,6.4,152.0,71.0
Ienai Himitsu,fantasy,6.7,97.0,115.0
Fasel men el-Lahazat el-Ladhidhah,fantasy,6.4,1220.0,122.0
Natural Phenomena,fantasy,7.2,35.0,80.0
Japa,fantasy,7.9,17.0,110.0
STEVE (A Minecraft Movie),fantasy,7.8,19.0,61.0
The Witch: Revenge,fantasy,5.3,1011.0,100.0
My Future You,fantasy,7.3,389.0,109.0
The Brothers Grimm: American Folktales,fantasy,6.4,9.0,
The Umbrella Fairy,fantasy,5.8,70.0,95.0
Planet 7693,fantasy,7.6,81.0,110.0
Exorcism Chronicles: The Beginning,fantasy,6.2,287.0,85.0
Hot Frosty,fantasy,5.3,16100.0,92.0
Ella,fantasy,9.1,68.0,91.0
Don Dukun,fantasy,7.0,67.0,98.0
Saint Young Men: Holy Men vs Demon Army,fantasy,3.7,53.0,93.0
10/31 Part 4,fantasy,5.5,30.0,87.0
Phallacies,fantasy,6.9,15.0,101.0
Noaptea lui Vlad,fantasy,6.9,96.0,90.0
Suffocating Love,fantasy,6.1,337.0,102.0
Mononoke the Movie: The Phantom in the Rain,fantasy,6.7,1858.0,89.0
Into the Mortal World,fantasy,7.0,292.0,118.0
Bloody Mary,fantasy,3.5,15.0,72.0
Young Love,fantasy,7.4,15.0,
Beast of Two Worlds,fantasy,6.9,27.0,
Princesa Adormecida,fantasy,4.0,213.0,80.0
Lilla spöket Laban spökar igen,fantasy,6.2,55.0,44.0
Fragments of Us,fantasy,6.0,19.0,49.0
Mortadella,fantasy,8.4,9.0,90.0
Soul Traveler,fantasy,4.0,25.0,97.0
Wynonna Earp: Vengeance,fantasy,5.5,1904.0,96.0
The Beads,fantasy,5.4,40.0,100.0
The Night Before Christmas in Wonderland,fantasy,6.3,651.0,80.0
Else,fantasy,5.5,769.0,102.0
The Fisherman,fantasy,7.5,82.0,108.0
Sun and Moon,fantasy,5.8,5.0,163.0
Pechi,fantasy,5.5,1701.0,110.0
The Gesuidouz,fantasy,6.8,112.0,93.0
Harry Potter and the Stone,fantasy,7.7,229.0,152.0
Witch Hunter,fantasy,2.9,134.0,80.0
Sanatorium Under the Sign of the Hourglass,fantasy,5.7,251.0,75.0
Wedding Diaries,fantasy,9.0,2042.0,121.0
Mister Thousand Cranes,fantasy,4.9,7.0,82.0
Intercambiadas,fantasy,5.7,90.0,97.0
The Supernatural Sweet Shop: The Movie,fantasy,6.6,63.0,103.0
Penguin Girl,fantasy,6.1,30.0,98.0
Hua pi: Qing mie,fantasy,6.9,55.0,80.0
Re: Zero - Starting Life in Another World- Season 3 Episode 1 90-minute Special 'Theatrical Malice',fantasy,8.8,1634.0,90.0
The Black Hole,fantasy,6.0,348.0,115.0
They Are Watching,fantasy,7.5,39.0,113.0
Achilles Curse and the Curse of Treasure,fantasy,7.2,31.0,125.0
The Alpha Kings Wolfless Luna,fantasy,7.3,13.0,
Cageling,fantasy,6.8,9.0,69.0
Ghif,fantasy,2.6,314.0,94.0
The Sisters,fantasy,4.7,178.0,122.0
Adopt me All hallows Eve II,fantasy,7.7,9.0,35.0
And Through the Portal We Go,fantasy,7.2,15.0,83.0
Hakkenden,fantasy,5.7,131.0,149.0
Bicho Monstro,fantasy,7.8,13.0,75.0
Bob's Hops,fantasy,7.5,7.0,90.0
Los ojos de Europa,fantasy,4.5,13.0,108.0
Naag Bhoomi,fantasy,5.6,12.0,130.0
River Returns,fantasy,7.2,52.0,109.0
Young doctor's notes,fantasy,3.5,7.0,86.0
The Devil's Disciples,fantasy,3.6,440.0,79.0
Loch Ness Monster Captured,fantasy,3.6,35.0,45.0
Salomé,fantasy,6.2,19.0,115.0
The Killer Goldfish,fantasy,6.0,13.0,94.0
Krapiva: Tsvetok smerti,fantasy,6.1,60.0,81.0
The Heartsmith,fantasy,9.4,49.0,95.0
Apokrif,fantasy,7.3,28.0,64.0
Bloodsuckers and the Grimoire,fantasy,7.2,28.0,76.0
Tara - The Lost Star,fantasy,8.8,12.0,90.0
Rainbow World: The Movie,fantasy,6.0,19.0,92.0
"Ado SPECIAL LIVE ""Shinzou"" in Cinema",fantasy,9.2,70.0,140.0
King Tara,fantasy,8.7,14.0,107.0
The Land of Women,fantasy,9.5,140.0,86.0
Nezha: Return of the Magic Boy,fantasy,5.4,5.0,79.0
Monster,fantasy,9.7,133.0,75.0
Oz,fantasy,2.8,12.0,98.0
Monster Summer,fantasy,5.7,6695.0,97.0
Case Files,fantasy,5.6,14.0,
Wonderland,fantasy,6.8,14.0,120.0
Nosferatu,fantasy,7.1,253785.0,132.0
The Jester from Transylvania,fantasy,4.9,46.0,102.0
Hagen,fantasy,6.0,1657.0,139.0
Heart Brakers,fantasy,8.4,9.0,
Empire Queen: The Golden Age of Magic,fantasy,3.5,357.0,148.0
Gypsy Moon,fantasy,3.4,85.0,80.0
Dragonkeeper,fantasy,5.8,2107.0,98.0
The Traveller,fantasy,5.3,278.0,134.0
Jíkuri,fantasy,7.6,20.0,
Timestalker,fantasy,5.5,3417.0,89.0
Monica Teen: Reflexes of Fear,fantasy,2.8,269.0,88.0
Videotheque,fantasy,4.7,210.0,112.0
The Keepers of the 5 Kingdoms,fantasy,4.0,255.0,109.0
Demon Host,fantasy,6.4,20.0,80.0
