movie_name,genre,rating,votes,duration_minutes
Amiche mai,comedy,5.8,70.0,90.0
Mars,comedy,7.0,41.0,84.0
Somewhere Confidential,comedy,9.4,19.0,
Our Christmas House,comedy,5.3,56.0,77.0
My Old Ass,comedy,6.9,45766.0,89.0
Férias Trocadas,comedy,5.5,186.0,97.0
Un altro ferragosto,comedy,5.7,721.0,115.0
The Trainer,comedy,5.9,101.0,95.0
Seize Them!,comedy,5.1,1314.0,91.0
Bull Run,comedy,4.2,223.0,97.0
Fly Me to the Moon,comedy,6.6,56188.0,132.0
Powder Pup,comedy,5.8,94.0,89.0
Murder at Hollow Creek,comedy,3.9,121.0,
Drive-Away Dolls,comedy,5.4,27211.0,84.0
Bring on the Damned!,comedy,4.6,67.0,114.0
Not Another Church Movie,comedy,2.3,1168.0,90.0
Abhirami,comedy,7.6,8.0,107.0
Drugstore June,comedy,5.4,2094.0,91.0
Seni Memahami Kekasih,comedy,8.1,67.0,91.0
Cocorico,comedy,5.9,3802.0,92.0
Space Sharks,comedy,1.6,362.0,70.0
Four Mothers,comedy,6.8,946.0,89.0
Operation Taco Gary's,comedy,6.7,49.0,88.0
La Piñata de Marcel,comedy,8.8,14.0,
Dicono di te,comedy,3.8,18.0,90.0
U Are the Universe,comedy,8.0,3115.0,90.0
Konjam Pesinaal Yenna,comedy,7.0,68.0,112.0
Parahuna 2,comedy,6.4,90.0,115.0
The Gimp and the Hitman,comedy,7.3,13.0,
King Baby,comedy,6.9,30.0,88.0
Música,comedy,6.4,5327.0,91.0
Screams from the Tower,comedy,8.4,13.0,118.0
Find Me Falling,comedy,6.3,13688.0,93.0
K-Pops!,comedy,6.9,69.0,114.0
"Aku Jati, Aku Asperger",comedy,6.5,113.0,88.0
The Greatest Hits,comedy,6.2,8523.0,94.0
Sisterhood,comedy,6.5,546.0,120.0
"Love, Divided",comedy,6.0,5041.0,98.0
Greedy People,comedy,6.2,14429.0,112.0
The Ballot Box,comedy,6.2,13.0,93.0
A Halloween Feast,comedy,4.7,870.0,103.0
Girl Haunts Boy,comedy,6.3,3790.0,100.0
The Fabulous Four,comedy,4.8,1966.0,98.0
Vovó Ninja,comedy,5.2,24.0,96.0
Woody Woodpecker Goes to Camp,comedy,4.5,2813.0,100.0
The Deb,comedy,6.8,91.0,121.0
"Step Back, Doors Closing",comedy,8.6,44.0,98.0
Saideira,comedy,5.5,59.0,112.0
The Present,comedy,5.5,1041.0,86.0
Funny Birds,comedy,5.7,296.0,97.0
The Satire,comedy,7.0,29.0,85.0
Beetlejuice Beetlejuice,comedy,6.6,168693.0,105.0
Meet Me Next Christmas,comedy,5.7,9393.0,100.0
Memory Lane,comedy,7.4,2015.0,98.0
Son of a Rich 2,comedy,5.7,1185.0,114.0
A Gangster's Kiss,comedy,4.8,54.0,81.0
Where in the Hell,comedy,5.9,77.0,88.0
Ishq Vishk Rebound,comedy,5.4,8344.0,106.0
Earlybird,comedy,7.3,22.0,
Sons of Rizk 3,comedy,6.6,1939.0,125.0
Hard Coin,comedy,4.5,20.0,90.0
Petualangan Anak Penangkap Hantu,comedy,5.8,30.0,99.0
"Silent Night, Bloody Night 3: Descent",comedy,2.6,239.0,100.0
A Christmas Gamble,comedy,7.5,36.0,
Abbabba,comedy,8.3,155.0,147.0
Sharkers,comedy,3.9,182.0,88.0
Running on Empty,comedy,4.9,826.0,91.0
The Disruptors,comedy,5.7,189.0,86.0
A Family Affair,comedy,5.4,39145.0,111.0
Straight Through Crew,comedy,6.3,49.0,79.0
African Giants,comedy,7.4,45.0,
Upadhyaksha,comedy,6.3,382.0,153.0
Tuesday's Trash,comedy,6.9,57.0,47.0
Kadin Kafasi,comedy,3.1,58.0,93.0
The Christmas Letter,comedy,3.9,294.0,94.0
Plan B,comedy,5.9,1713.0,90.0
Pelesenk Ailesi,comedy,5.7,55.0,115.0
The Legacy of Cloudy Falls,comedy,7.5,23.0,101.0
Andrea Gets a Divorce,comedy,6.4,782.0,94.0
