movie_name,genre,rating,votes,duration_minutes
V/H/S/Beyond,sci-fi,5.8,11511.0,114.0
Peas and Carrots,sci-fi,7.1,36.0,96.0
Soul Traveler,sci-fi,4.0,25.0,97.0
C'est le monde à l'envers !,sci-fi,5.3,220.0,114.0
Kadaisi Ulaga Por,sci-fi,6.1,1282.0,140.0
Morana,sci-fi,6.3,31.0,119.0
Baby Invasion,sci-fi,4.7,759.0,80.0
Sharp Teeth,sci-fi,3.0,10.0,71.0
Hinter dem Eisernen Horizont,sci-fi,7.1,20.0,88.0
The Truth on Sendai City,sci-fi,5.3,8.0,73.0
Itch!,sci-fi,6.4,27.0,82.0
Rahasyam Idham Jagath,sci-fi,7.4,51.0,153.0
The Suit,sci-fi,4.6,9.0,90.0
Milestone,sci-fi,8.0,25.0,88.0
Taklee Genesis x Worlds Collide,sci-fi,5.3,522.0,146.0
Previously Saved Version,sci-fi,5.4,527.0,117.0
Black,sci-fi,7.1,3149.0,115.0
Deified the Legacy of Yesterday,sci-fi,9.4,23.0,
Personal Reset,sci-fi,8.2,12.0,
Jimmy and Stiggs,sci-fi,5.5,625.0,79.0
Alien: Rubicon,sci-fi,2.4,1070.0,86.0
Quadrant: Noir Version,sci-fi,7.2,14.0,73.0
Make a Girl,sci-fi,6.5,71.0,92.0
Anunnakiler,sci-fi,2.5,507.0,76.0
Aiden,sci-fi,2.1,146.0,74.0
Psychopomp,sci-fi,8.1,11.0,96.0
7 Vidas,sci-fi,6.9,10.0,80.0
Gut Instinct,sci-fi,6.2,13.0,84.0
Kohinoor,sci-fi,8.1,22.0,119.0
Bob's Hops,sci-fi,7.5,7.0,90.0
The Spaceman,sci-fi,2.6,18.0,85.0
The Real You,sci-fi,6.1,45.0,122.0
Doctor Cerebro,sci-fi,7.4,26.0,84.0
Maddhim,sci-fi,9.3,23.0,
Tees,sci-fi,6.4,26.0,142.0
Moon Maidens 2,sci-fi,3.9,70.0,69.0
Fragment,sci-fi,4.4,25.0,
Mama,sci-fi,8.5,10.0,100.0
Gostya iz kosmosa,sci-fi,8.7,8.0,70.0
Transmedium: Fastmovers & USOs,sci-fi,6.5,44.0,113.0
Ogiva: O Mundo Não é Mais Nosso,sci-fi,6.3,147.0,80.0
Demons vs. Ghosts,sci-fi,7.6,9.0,92.0
Owari ni Mita Machi,sci-fi,7.2,17.0,
Reset,sci-fi,6.0,7.0,95.0
Silent Island: Strange Beasts,sci-fi,4.2,8.0,
The Clashing Elements: Saviors of the Multiverse,sci-fi,7.2,10.0,91.0
The Sanctum,sci-fi,8.1,10.0,50.0
Something in the Dark,sci-fi,7.0,28.0,87.0
Skinjacker,sci-fi,5.2,68.0,
Somnium,sci-fi,4.9,1290.0,92.0
Black Eyed Susan,sci-fi,5.1,410.0,85.0
Lumina,sci-fi,4.0,10424.0,113.0
Futra Days,sci-fi,4.2,196.0,99.0
Flashlight,sci-fi,6.0,21.0,77.0
Offworld: Alien Planet,sci-fi,3.0,131.0,92.0
23 Horas,sci-fi,7.4,21.0,
Identity,sci-fi,4.8,60.0,84.0
Son's Will,sci-fi,7.3,1272.0,148.0
Sign Here,sci-fi,6.2,277.0,100.0
Ayalaan,sci-fi,5.9,4329.0,155.0
Max Beyond,sci-fi,6.6,20.0,93.0
Project Dorothy,sci-fi,3.8,3201.0,80.0
Behind the Bucket: A Garrison Story,sci-fi,8.2,17.0,
John Vardar vs the Galaxy,sci-fi,7.8,95.0,86.0
Saturn,sci-fi,7.6,31.0,100.0
Secret Within the Sphere,sci-fi,7.8,21.0,73.0
Long Distance,sci-fi,5.7,6116.0,86.0
