movie_name,genre,rating,votes,duration_minutes
Sunlight,adventure,6.6,394.0,96.0
A Legend,adventure,4.7,1223.0,129.0
Six Nine Five (695),adventure,7.1,712.0,137.0
Gaami,adventure,6.3,2121.0,147.0
Pimpinero: Blood and Oil,adventure,5.6,619.0,121.0
Tulang Belulang Tulang,adventure,7.1,56.0,95.0
Jackpot,adventure,6.2,5.0,
200% Wolf,adventure,5.8,1454.0,98.0
No Chains No Masters,adventure,6.3,830.0,98.0
The Mountain,adventure,6.3,283.0,89.0
The Green Dinosaur,adventure,6.2,287.0,93.0
Norbert,adventure,6.4,26.0,75.0
The Waves of Madness,adventure,5.2,156.0,68.0
The Ghost of Annie Lee,adventure,4.8,7.0,103.0
Orion and the Dark,adventure,6.3,18674.0,93.0
Manyunya. Priklyucheniya v Moskve,adventure,5.5,121.0,87.0
Tri kota. Zimnie kanikuly,adventure,6.4,42.0,65.0
The Kingfish 2,adventure,7.7,13.0,72.0
Dracu Ra,adventure,5.8,52.0,106.0
Game of Death: The Six Doors to Hell,adventure,7.4,12.0,145.0
The Last of Us: Immunity,adventure,4.1,36.0,64.0
My Freaky Family,adventure,6.0,466.0,86.0
Bull Shark 3,adventure,2.6,168.0,76.0
Heavens: The Boy and His Robot,adventure,7.4,36.0,98.0
V potoke trekh stikhiy,adventure,5.1,46.0,85.0
War of the Worlds: Extinction,adventure,3.0,250.0,84.0
Abar Arownne Din Ratri,adventure,8.0,9.0,111.0
This Too Shall Pass,adventure,7.5,70.0,105.0
Heavier Trip,adventure,6.1,1915.0,96.0
Alpha.,adventure,6.7,370.0,100.0
My Fathers' Daughter,adventure,6.4,102.0,78.0
Dead Dead Demon's Dededede Destruction,adventure,7.1,157.0,120.0
Dead Dead Demon's Dededede Destruction Koushou,adventure,7.0,161.0,120.0
Zoloto Umalty,adventure,4.9,120.0,109.0
Earthquake Underground,adventure,3.2,294.0,83.0
Marianengraben,adventure,6.8,120.0,87.0
Bar MoskvaChiki,adventure,4.3,116.0,91.0
Chhota Bheem and the Curse of Damyaan,adventure,4.7,2315.0,145.0
Justice League: Crisis on Infinite Earths - Part One,adventure,6.2,9578.0,93.0
Family Pack,adventure,5.5,10751.0,94.0
Gracie and Pedro: Pets to the Rescue,adventure,5.0,318.0,87.0
A Sloth Story,adventure,5.6,356.0,90.0
Doraemon the Movie: Nobita's Earth Symphony,adventure,6.6,1878.0,115.0
Shadows of Betrayal: Chronicles of Ian Blair,adventure,7.3,18.0,65.0
Its Name Was Mormo,adventure,3.7,252.0,93.0
The Cold Father,adventure,6.8,20.0,
The Worlds Divide,adventure,8.0,58.0,120.0
My Wild Friend,adventure,6.2,83.0,100.0
Sixty Minutes,adventure,5.7,5531.0,88.0
Night of the Zoopocalypse,adventure,6.0,1702.0,91.0
Benjamin Bat,adventure,7.9,43.0,75.0
Ne odna doma,adventure,3.3,144.0,79.0
The Storm,adventure,6.0,158.0,102.0
The Wild Robot,adventure,8.2,209416.0,102.0
Lost on a Mountain in Maine,adventure,6.1,2575.0,98.0
Moy lyubimyy chempion,adventure,2.3,422.0,95.0
Stinky Summer,adventure,5.3,64.0,90.0
River of Blood,adventure,4.6,2700.0,86.0
Badland Hunters,adventure,5.9,13215.0,107.0
Tokusou Sentai Dekaranger 20th: Fireball Booster,adventure,7.3,45.0,50.0
Planetquake,adventure,3.1,370.0,85.0
Mr. Blue Shirt: The Inspiration,adventure,5.6,15.0,
Turbozavry. God drakona,adventure,8.7,46.0,48.0
Iron Dusk,adventure,2.6,68.0,
The Enchanted Tinderbox,adventure,5.4,296.0,105.0
Pirates of the Mediterranean - A Game of Greed and Power,adventure,5.8,8.0,53.0
Masha and the Bear. Wonder Park,adventure,7.0,29.0,58.0
Unspeakable: Beyond the Wall of Sleep,adventure,3.5,177.0,90.0
The Firing Squad,adventure,5.0,5131.0,93.0
Cazatesoros,adventure,6.6,35.0,106.0
The Puffins: Arctic Games,adventure,8.1,10.0,
The Puffins & the Magic Portal,adventure,7.6,42.0,
Justice League: Crisis on Infinite Earths - Part Two,adventure,5.6,6245.0,94.0
Justice League: Crisis on Infinite Earths - Part Three,adventure,6.1,5486.0,94.0
Sasquatch Sunset,adventure,5.4,6033.0,88.0
Operation: Raqqa,adventure,5.6,414.0,107.0
The Last Five Days: The Freak Building,adventure,3.7,65.0,61.0
Baba Yaga spasaet Novyy god,adventure,4.5,159.0,99.0
Warrior Awang and Master Tok Gajah,adventure,4.6,498.0,118.0
Space Ranger,adventure,4.1,98.0,
StarGazer: The Need of the Many,adventure,4.3,14.0,47.0
"I, the Executioner",adventure,6.3,2429.0,118.0
Gepack,adventure,6.5,388.0,97.0
"Silex and the City, le film",adventure,4.8,65.0,77.0
Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,adventure,7.3,10332.0,104.0
Woodwalkers,adventure,5.1,995.0,103.0
Crayon Shin-chan: Our Dinosaur Diary,adventure,6.6,808.0,106.0
Adam & Eve,adventure,4.3,108.0,95.0
The Last Ronin,adventure,4.9,688.0,115.0
Devka-baba: Kukla-charodeyka,adventure,4.9,20.0,93.0
Tur s Ivanushkami,adventure,5.3,178.0,111.0
Yao guai sen lin,adventure,6.4,8.0,86.0
Return to Wickensburg,adventure,4.8,112.0,88.0
Troy the Bharat Putra,adventure,5.2,34.0,134.0
Jathara,adventure,6.7,1061.0,129.0
Luigi's Mansion,adventure,5.6,21.0,60.0
Spuk unterm Riesenrad,adventure,4.8,70.0,95.0
Beneath the Light,adventure,6.9,69.0,93.0
The Eye of the Salamander,adventure,5.8,51.0,81.0
Great Pretender: Razbliuto,adventure,6.1,242.0,89.0
